CLI,UTSOU,CPACK,CPRO,ETA,DDSOU,DFSOU
44250410,010302    ,      ,653,VA,2024-12-06,2025-03-25
44250410,010302    ,      ,643,VA,2024-12-06,2025-03-25
44250410,010302    ,      ,210,VA,2024-12-06,2025-03-25
44250410,010302    ,      ,613,VA,2024-12-06,2024-12-06
44250410,010302    ,      ,213,VA,2024-12-06,2025-03-25
44250410,010302    ,000011,   ,VA,2024-12-06,2025-03-24
44302072,010099    ,      ,201,VA,2024-12-06,
44262081,000537    ,      ,665,VA,2024-12-06,2025-01-27
44262081,000537    ,      ,210,VA,2024-12-06,2025-01-27
44262081,000537    ,000077,   ,VA,2024-12-06,2025-01-27
44262006,000537    ,000077,665,VA,2024-12-06,2029-11-30
44262006,000537    ,000077,210,VA,2024-12-06,2027-12-06
44262006,000537    ,000077,   ,VA,2024-12-06,
44291665,000485    ,      ,653,VA,2024-12-06,2025-03-28
44291665,000485    ,      ,643,VA,2024-12-06,2025-03-28
44291665,000485    ,640004,   ,VA,2024-12-06,2025-03-28
43906098,EXT191    ,      ,665,VA,2024-12-06,2029-11-30
44253830,010284    ,000011,201,VA,2024-12-06,
44253830,010284    ,000011,653,VA,2024-12-06,2028-11-30
44253830,010284    ,000011,643,VA,2024-12-06,2025-12-06
44253830,010284    ,000011,210,VA,2024-12-06,2029-12-06
44253830,010284    ,000011,213,VA,2024-12-06,
44253830,010284    ,000011,   ,VA,2024-12-06,
44302146,010106    ,      ,222,VA,2024-12-06,2025-02-13
43629727,010130    ,000022,222,VA,2024-12-06,
43629727,010130    ,000022,490,VA,2024-12-06,2029-12-06
43629727,010130    ,000022,650,VA,2024-12-06,2028-11-30
43629727,010130    ,000022,640,VA,2024-12-06,2025-12-06
43629727,010130    ,000022,213,VA,2024-12-06,
43629727,010130    ,000022,   ,VA,2024-12-06,
44179422,000534    ,      ,643,VA,2024-12-06,2025-12-06
44179422,000534    ,      ,653,VA,2024-12-06,2028-11-30
44179422,000534    ,640004,   ,VA,2024-12-06,2024-12-06
44302221,010250    ,000077,201,VA,2024-12-06,
44158757,010244    ,000011,201,VA,2024-12-06,
44264311,010130    ,000011,201,VA,2024-12-06,
44264311,010130    ,000011,653,VA,2024-12-06,2028-11-30
44264311,010130    ,000011,643,VA,2024-12-06,2025-12-06
44264311,010130    ,000011,210,VA,2024-12-06,
44189308,000641    ,000011,201,VA,2024-12-06,
44264311,010130    ,000011,213,VA,2024-12-06,
44189308,000641    ,000011,653,VA,2024-12-06,2028-11-30
44264311,010130    ,000011,   ,VA,2024-12-06,
44189308,000641    ,000011,643,VA,2024-12-06,2025-12-06
44189308,000641    ,000011,210,VA,2024-12-06,2050-12-06
44189308,000641    ,000011,213,VA,2024-12-06,
44189308,000641    ,000011,   ,VA,2024-12-06,
43628166,000601    ,      ,613,VA,2024-12-06,2025-12-06
43975377,000534    ,000011,613,VA,2024-12-06,2025-12-06
44215771,000440    ,640004,653,VA,2024-12-06,2028-11-30
44215771,000440    ,640004,643,VA,2024-12-06,2025-12-06
44215771,000440    ,640004,   ,VA,2024-12-06,
44205959,010280    ,000077,665,VA,2024-12-06,2029-11-30
44205959,010280    ,000077,   ,VA,2024-12-06,
44248998,000630    ,000011,201,VA,2024-12-06,
44205959,010280    ,000077,210,VA,2024-12-06,
44301254,010213    ,000011,210,VA,2024-12-06,
44301254,010213    ,000011,213,VA,2024-12-06,
44301254,010213    ,000011,   ,VA,2024-12-06,
44302295,010244    ,      ,222,VA,2024-12-06,
44271298,000764    ,000022,222,VA,2024-12-06,
43990690,EXT167    ,      ,613,VA,2024-12-06,2025-12-06
44261337,000464    ,000011,201,VA,2024-12-06,
44261337,000464    ,000011,490,VA,2024-12-06,2025-12-09
44261337,000464    ,000011,653,VA,2024-12-06,2028-11-30
44261337,000464    ,000011,643,VA,2024-12-06,2025-12-06
44261337,000464    ,000011,210,VA,2024-12-06,
44261337,000464    ,000011,613,VA,2024-12-06,2025-12-06
44261337,000464    ,000011,213,VA,2024-12-06,
44261337,000464    ,000011,   ,VA,2024-12-06,
44206479,000278    ,000011,613,VA,2024-12-09,2026-01-15
44302369,010253    ,000011,222,VA,2024-12-09,
44302369,010253    ,000011,201,VA,2024-12-09,
44302369,010253    ,000011,490,VA,2024-12-09,2025-01-10
44302369,010253    ,000011,653,VA,2024-12-09,2028-11-30
44302369,010253    ,000011,643,VA,2024-12-09,2025-12-09
44302369,010253    ,000011,210,VA,2024-12-09,
44302369,010253    ,000011,613,VA,2024-12-09,2024-12-09
44302369,010253    ,000011,213,VA,2024-12-09,
44302369,010253    ,000011,   ,VA,2024-12-09,
43845665,EXT176    ,      ,611,VA,2024-12-09,2025-05-07
43972032,000551    ,000011,613,VA,2024-12-09,2025-02-17
44221420,000371    ,      ,653,VA,2024-12-09,2028-11-30
44221420,000371    ,      ,643,VA,2024-12-09,2025-12-09
43995819,010219    ,      ,665,VA,2024-12-09,2029-11-30
43961254,010185    ,      ,490,VA,2024-12-09,2025-04-29
44197782,000560    ,      ,351,VA,2024-12-09,
44302592,010113    ,000011,222,VA,2024-12-09,
44302667,010241    ,000022,222,VA,2024-12-09,
44302667,010241    ,000022,201,VA,2024-12-09,
44302667,010241    ,000022,650,VA,2024-12-09,2028-11-30
44302667,010241    ,000022,640,VA,2024-12-09,2025-12-09
44302667,010241    ,000022,210,VA,2024-12-09,
44302667,010241    ,000022,213,VA,2024-12-09,
44302667,010241    ,000022,   ,VA,2024-12-09,
44236733,000496    ,000077,665,VA,2024-12-09,2029-11-30
44302741,000551    ,000011,   ,VA,2024-12-09,
44302741,000551    ,000011,222,VA,2024-12-09,
44302741,000551    ,000011,201,VA,2024-12-09,
44302741,000551    ,000011,653,VA,2024-12-09,2028-11-30
44302741,000551    ,000011,643,VA,2024-12-09,2025-12-09
44302741,000551    ,000011,210,VA,2024-12-09,
44302741,000551    ,000011,213,VA,2024-12-09,
44236733,000496    ,000077,210,VA,2024-12-09,
44236733,000496    ,000077,   ,VA,2024-12-09,
44302964,000633    ,000033,222,VA,2024-12-09,
44302964,000633    ,000033,201,VA,2024-12-09,
44302964,000633    ,000033,490,VA,2024-12-09,2029-12-31
44302890,000539    ,      ,221,VA,2024-12-09,
44302964,000633    ,000033,651,VA,2024-12-09,2028-11-30
44302964,000633    ,000033,641,VA,2024-12-09,2025-12-09
44302964,000633    ,000033,210,VA,2024-12-09,
44302964,000633    ,000033,613,VA,2024-12-09,2024-12-31
44302964,000633    ,000033,213,VA,2024-12-09,
44302964,000633    ,000033,   ,VA,2024-12-09,
44117651,000657    ,000022,201,VA,2024-12-09,
44303113,010218    ,      ,222,VA,2024-12-09,
44117651,000657    ,000022,650,VA,2024-12-09,2028-11-30
44117651,000657    ,000022,640,VA,2024-12-09,2025-12-09
44117651,000657    ,000022,210,VA,2024-12-09,
44117651,000657    ,000022,213,VA,2024-12-09,
44117651,000657    ,000022,   ,VA,2024-12-09,
43828717,EXT163    ,000022,613,VA,2024-12-09,2025-12-09
44152142,000560    ,      ,351,VA,2024-12-09,
44303187,EXT172    ,000022,222,VA,2024-12-09,
44160690,000384    ,      ,351,VA,2024-12-09,
44303336,010146    ,      ,221,VA,2024-12-09,
44303410,010092    ,000055,201,VA,2024-12-09,
44303484,000594    ,000011,222,VA,2024-12-09,
43945718,010107    ,      ,613,VA,2024-12-09,2025-12-10
44303559,000403    ,      ,222,VA,2024-12-09,2025-04-11
44255465,000452    ,000077,665,VA,2024-12-09,2029-11-30
44255465,000452    ,000077,210,VA,2024-12-09,
44255465,000452    ,000077,   ,VA,2024-12-09,
44303633,000636    ,      ,272,VA,2024-12-09,
44241342,010092    ,      ,351,VA,2024-12-09,
44303707,010259    ,000011,222,VA,2024-12-09,
44303633,000636    ,      ,210,VA,2024-12-09,2024-12-09
44303633,000636    ,      ,210,VA,2024-12-09,1999-12-09
44303930,010219    ,000011,222,VA,2024-12-09,
44304005,010251    ,      ,222,VA,2024-12-09,
44304005,010251    ,      ,650,VA,2024-12-09,2028-11-30
44286611,000459    ,000077,665,VA,2024-12-09,2029-11-30
44304005,010251    ,      ,201,VA,2024-12-09,
44304005,010251    ,      ,640,VA,2024-12-09,2025-12-09
44304005,010251    ,      ,210,VA,2024-12-09,
44304005,010251    ,      ,213,AT,2024-12-09,
44304302,EXT176    ,000011,222,VA,2024-12-09,
44304451,000610    ,100001,221,VA,2024-12-09,
44229671,000524    ,000011,201,VA,2024-12-09,
44229671,000524    ,000011,653,VA,2024-12-09,2028-11-30
44229671,000524    ,000011,643,VA,2024-12-09,2025-12-09
44229671,000524    ,000011,210,VA,2024-12-09,
44229671,000524    ,000011,213,VA,2024-12-09,
44229671,000524    ,000011,   ,VA,2024-12-09,
44304525,000278    ,      ,201,VA,2024-12-09,
44072010,010123    ,      ,613,VA,2024-12-09,2025-12-09
44275758,010100    ,      ,351,VA,2024-12-09,
44304599,000300    ,000011,222,VA,2024-12-09,
44304599,000300    ,000011,201,VA,2024-12-09,
44304599,000300    ,      ,490,VA,2024-12-09,2024-12-09
44304599,000300    ,000011,653,VA,2024-12-09,2028-11-30
44304599,000300    ,000011,643,VA,2024-12-09,2025-12-09
44304599,000300    ,000011,210,VA,2024-12-09,
44304674,000636    ,      ,201,VA,2024-12-09,
43973444,EXT213    ,      ,707,VA,2024-12-09,2024-12-10
43973444,EXT213    ,      ,707,VA,2024-12-09,2024-12-10
44304748,000626    ,      ,222,VA,2024-12-09,
44304599,000300    ,      ,613,VA,2024-12-09,2025-12-09
44304599,000300    ,000011,213,VA,2024-12-09,
44304599,000300    ,000011,   ,VA,2024-12-09,
44177266,010274    ,      ,657,VA,2024-12-09,
44304822,000609    ,      ,201,VA,2024-12-09,
44304897,010202    ,000011,222,VA,2024-12-09,
44304897,010202    ,000011,201,VA,2024-12-09,
44304897,010202    ,000011,653,VA,2024-12-09,2028-11-30
44304897,010202    ,000011,643,VA,2024-12-09,2025-12-09
44304897,010202    ,000011,210,VA,2024-12-09,
44248849,000359    ,      ,351,VA,2024-12-09,
44304897,010202    ,000011,613,VA,2024-12-09,2025-12-09
44304897,010202    ,000011,213,VA,2024-12-09,
44304897,010202    ,000011,   ,VA,2024-12-09,
44222981,000435    ,640004,653,VA,2024-12-09,2028-11-30
44222981,000435    ,640004,643,VA,2024-12-09,2025-12-09
44222981,000435    ,640004,   ,VA,2024-12-09,
44304971,000562    ,      ,222,VA,2024-12-09,
43831914,000677    ,      ,351,VA,2024-12-09,
44229151,000387    ,000011,222,VA,2024-12-09,
44305045,000440    ,000011,222,VA,2024-12-09,
43867519,000383    ,      ,355,VA,2024-12-06,
44305120,010108    ,      ,222,VA,2024-12-09,2025-01-07
43738923,000351    ,      ,613,VA,2024-12-10,2025-12-10
44278508,010213    ,      ,222,VA,2024-12-10,
43913383,EXT226    ,      ,490,VA,2024-12-10,2028-12-03
43913383,EXT226    ,      ,490,VA,2024-12-10,2028-12-03
44220008,010226    ,      ,222,VA,2024-12-10,
44220008,010226    ,      ,653,VA,2024-12-10,2025-03-21
44220008,010226    ,      ,210,VA,2024-12-10,2025-03-25
44220008,010226    ,      ,643,VA,2024-12-10,2025-03-25
44220008,010226    ,      ,213,VA,2024-12-10,2025-03-25
44220008,010226    ,000011,   ,VA,2024-12-10,2025-03-25
44305343,000594    ,      ,221,VA,2024-12-10,
44305417,000524    ,      ,222,VA,2024-12-10,
44194289,000359    ,      ,351,VA,2024-12-10,
44305491,000464    ,      ,201,VA,2024-12-10,
44305640,000524    ,      ,222,VA,2024-12-10,
44251897,000539    ,      ,221,VA,2024-12-10,
44135119,EXT167    ,      ,613,VA,2024-12-10,2025-12-10
44263344,010099    ,      ,222,VA,2024-12-10,2025-01-24
44253755,000383    ,      ,211,VA,2024-12-10,
44305714,000473    ,000011,222,VA,2024-12-10,
44305714,000473    ,000011,201,VA,2024-12-10,
44305714,000473    ,000011,490,VA,2024-12-10,2024-12-10
44305714,000473    ,000011,653,VA,2024-12-10,2028-12-31
44305714,000473    ,000011,643,VA,2024-12-10,2025-12-10
44284158,010130    ,000022,222,VA,2024-12-10,
44305714,000473    ,000011,210,VA,2024-12-10,
44305789,000436    ,000011,222,VA,2024-12-10,
44305714,000473    ,000011,213,VA,2024-12-10,
44266095,010222    ,000011,201,VA,2024-12-10,
44305714,000473    ,000011,   ,VA,2024-12-10,
44266095,010222    ,000011,490,VA,2024-12-10,2031-12-30
44266095,010222    ,000011,653,VA,2024-12-10,2028-11-30
44266095,010222    ,000011,643,VA,2024-12-10,2025-12-10
44266095,010222    ,000011,210,VA,2024-12-10,
44266095,010222    ,000011,613,VA,2024-12-10,2025-01-01
44266095,010222    ,000011,213,VA,2024-12-10,
44266095,010222    ,000011,   ,VA,2024-12-10,
44304451,000610    ,100001,650,VA,2024-12-10,2028-11-30
44304451,000610    ,100001,640,VA,2024-12-10,2025-12-10
44304451,000610    ,100001,212,VA,2024-12-10,
44304451,000610    ,100001,217,VA,2024-12-10,
44304451,000610    ,100001,   ,VA,2024-12-10,
44245727,EXT172    ,      ,210,VA,2024-12-10,
44152142,000652    ,000011,613,VA,2024-12-10,2059-10-12
44152142,000652    ,000011,210,VA,2024-12-10,
44152142,000652    ,000011,213,VA,2024-12-10,
44152142,000652    ,000011,   ,VA,2024-12-10,
44271298,000764    ,000022,650,VA,2024-12-10,2028-11-30
44271298,000764    ,000022,640,VA,2024-12-10,2025-12-10
44305863,000562    ,000011,222,VA,2024-12-10,
44271298,000764    ,000022,210,VA,2024-12-10,
44271298,000764    ,000022,213,VA,2024-12-10,
44271298,000764    ,000022,   ,VA,2024-12-10,
44285644,010202    ,000033,651,VA,2024-12-10,2028-11-30
44285644,010202    ,000033,641,VA,2024-12-10,2025-12-10
44285644,010202    ,000033,213,VA,2024-12-10,
44285644,010202    ,000033,   ,VA,2024-12-10,
44287131,000483    ,000011,201,VA,2024-12-10,
44287131,000483    ,000011,490,VA,2024-12-10,2025-05-12
44287131,000483    ,000011,653,VA,2024-12-10,2028-11-30
44287131,000483    ,000011,643,VA,2024-12-10,2025-12-10
44287131,000483    ,000011,210,VA,2024-12-10,
43712311,000527    ,      ,809,VA,2024-12-10,2025-03-11
44287131,000483    ,000011,213,VA,2024-12-10,
44287131,000483    ,000011,   ,VA,2024-12-10,
44306086,010309    ,      ,201,VA,2024-12-10,
44306160,010260    ,000022,201,VA,2024-12-10,
44306235,000496    ,      ,201,VA,2024-12-10,
44306309,000328    ,      ,201,VA,2024-12-10,
44306383,000562    ,      ,222,VA,2024-12-10,
44306458,EXT190    ,      ,222,VA,2024-12-10,
44306458,EXT190    ,640004,653,VA,2024-12-10,2028-11-30
44306458,EXT190    ,640004,643,VA,2024-12-10,2025-12-10
44306458,EXT190    ,640004,   ,VA,2024-12-10,
44271372,000486    ,      ,212,VA,2024-12-10,
44084350,010286    ,000011,653,VA,2024-12-10,2028-11-30
44084350,010286    ,000011,643,VA,2024-12-10,2025-12-10
44084350,010286    ,000011,210,VA,2024-12-10,
44084350,010286    ,000011,213,VA,2024-12-10,
44084350,010286    ,000011,   ,VA,2024-12-10,
44306532,010222    ,000011,222,VA,2024-12-10,
44306532,010222    ,000011,201,VA,2024-12-10,
44306532,010222    ,000011,490,VA,2024-12-10,2030-12-30
44106724,010213    ,000077,665,VA,2024-12-10,2029-11-30
44106724,010213    ,000077,210,VA,2024-12-10,
44306532,010222    ,000011,653,VA,2024-12-10,2028-11-30
44306532,010222    ,000011,643,VA,2024-12-10,2025-12-10
44106724,010213    ,000077,   ,VA,2024-12-10,
44306532,010222    ,000011,210,VA,2024-12-10,
43991656,000578    ,      ,351,VA,2024-11-25,
44306532,010222    ,000011,213,VA,2024-12-10,
44306532,010222    ,000011,   ,VA,2024-12-10,
44306606,000328    ,000022,222,VA,2024-12-10,
44306606,000328    ,000022,201,VA,2024-12-10,
44306606,000328    ,000022,490,VA,2024-12-10,2024-12-10
43672023,010124    ,      ,403,VA,2024-12-10,
44306606,000328    ,000022,650,VA,2024-12-10,2028-11-30
44306606,000328    ,000022,210,VA,2024-12-10,2034-12-10
44306606,000328    ,000022,640,VA,2024-12-10,2025-12-10
44201796,010274    ,      ,659,VA,2024-12-10,
44201796,010274    ,      ,659,VA,2024-12-10,
44306755,000497    ,000077,201,VA,2024-12-10,
43657156,EXT191    ,      ,210,VA,2024-12-10,
44306606,000328    ,000022,213,VA,2024-12-10,
44306829,010225    ,      ,201,VA,2024-12-10,
44306606,000328    ,000022,   ,VA,2024-12-10,
43630991,000594    ,      ,222,VA,2024-12-10,
43868634,000387    ,      ,613,VA,2024-12-10,2025-12-10
44306904,000496    ,      ,201,VA,2024-12-10,
44275461,000296    ,      ,613,VA,2024-12-10,2025-12-10
44306904,000496    ,      ,222,VA,2024-12-10,
44306904,000496    ,      ,490,VA,2024-12-10,2024-12-10
44306755,000497    ,000077,665,VA,2024-12-10,2029-11-30
44306755,000497    ,000077,210,VA,2024-12-10,
44306904,000496    ,      ,653,VA,2024-12-10,2025-03-21
44306904,000496    ,      ,643,VA,2024-12-10,2025-03-21
44306755,000497    ,000077,   ,VA,2024-12-10,
44306904,000496    ,      ,210,VA,2024-12-10,2025-03-21
44306904,000496    ,      ,213,VA,2024-12-10,2025-03-21
44306904,000496    ,000011,   ,VA,2024-12-10,2025-03-21
44291145,000387    ,000022,222,VA,2024-12-10,
44201202,010254    ,      ,490,VA,2024-12-10,2039-01-07
44290625,000633    ,640004,653,VA,2024-12-10,2028-11-30
44290625,000633    ,640004,643,VA,2024-12-10,2025-12-10
44290625,000633    ,640004,   ,VA,2024-12-10,
43916877,000374    ,      ,549,VA,2024-12-09,2025-05-12
43916877,000374    ,      ,549,VA,2024-12-09,2025-05-12
43916877,000374    ,      ,549,VA,2024-12-09,2025-04-18
43768210,000472    ,      ,351,VA,2024-12-09,
44306978,010301    ,      ,222,VA,2024-12-10,
44201499,000630    ,000011,201,VA,2024-12-11,
44201499,000630    ,000011,653,VA,2024-12-11,2028-11-30
44201499,000630    ,000011,643,VA,2024-12-11,2025-12-11
44201499,000630    ,      ,210,VA,2024-12-11,2024-12-11
44201499,000630    ,000011,213,VA,2024-12-11,
44201499,000630    ,000011,   ,VA,2024-12-11,
44229151,000391    ,      ,351,VA,2024-12-09,
44285124,000334    ,      ,355,VA,2024-12-09,
44201499,000630    ,000011,210,VA,2024-12-11,
44307052,000524    ,000011,222,VA,2024-12-11,
44267061,000499    ,      ,351,VA,2024-12-11,
44307127,010286    ,000011,222,VA,2024-12-11,
44307201,010112    ,      ,201,VA,2024-12-11,
44303707,010218    ,000011,201,VA,2024-12-11,
44303707,010218    ,000011,653,VA,2024-12-11,2028-11-30
44307275,000626    ,      ,222,VA,2024-12-11,
44303707,010218    ,000011,643,VA,2024-12-11,2025-12-11
44303707,010218    ,000011,210,VA,2024-12-11,2024-12-11
44303707,010218    ,000011,213,VA,2024-12-11,
44303707,010218    ,000011,   ,VA,2024-12-11,
44307275,000626    ,640004,653,VA,2024-12-11,2028-11-30
44307275,000626    ,640004,643,VA,2024-12-11,2025-12-11
44307275,000626    ,640004,   ,VA,2024-12-11,
44307350,010092    ,      ,222,VA,2024-12-11,2024-12-11
44307350,010092    ,000011,222,VA,2024-12-11,
44307350,010092    ,      ,222,VA,2024-12-11,2024-12-11
44307350,010092    ,      ,222,VA,2024-12-11,2024-12-11
44307424,010104    ,      ,222,VA,2024-12-11,
44307498,010222    ,000011,222,VA,2024-12-11,
44307498,010222    ,000011,201,VA,2024-12-11,
44307498,010222    ,000011,490,VA,2024-12-11,2030-12-30
44307498,010222    ,000011,653,VA,2024-12-11,2028-11-30
44307498,010222    ,000011,643,VA,2024-12-11,2025-12-11
44307498,010222    ,000011,613,VA,2024-12-11,2025-01-30
44011726,010208    ,      ,210,VA,2024-12-11,
44307498,010222    ,000011,210,VA,2024-12-11,
44307498,010222    ,000011,213,VA,2024-12-11,
44307498,010222    ,000011,   ,VA,2024-12-11,
44307350,010092    ,000011,201,VA,2024-12-11,
44307350,010092    ,000011,653,VA,2024-12-11,2028-11-30
44307350,010092    ,000011,643,VA,2024-12-11,2025-12-11
44307350,010092    ,000011,210,VA,2024-12-11,
44307350,010092    ,000011,213,VA,2024-12-11,
44307350,010092    ,000011,   ,VA,2024-12-11,
44307573,000452    ,000033,222,VA,2024-12-11,
44307573,000452    ,000033,201,VA,2024-12-11,
44307573,000452    ,000033,651,VA,2024-12-11,2028-11-30
44307573,000452    ,000033,641,VA,2024-12-11,2025-12-11
44307573,000452    ,000033,210,VA,2024-12-11,
44307573,000452    ,000033,213,VA,2024-12-11,
44307573,000452    ,000033,   ,VA,2024-12-11,
44152142,000652    ,      ,665,VA,2024-12-11,2029-11-30
44307647,000483    ,      ,222,VA,2024-12-11,
44307721,000497    ,000011,222,VA,2024-12-11,
44265500,000436    ,      ,665,VA,2024-12-11,2029-11-30
44307721,000497    ,000011,201,VA,2024-12-11,
44307721,000497    ,000011,653,VA,2024-12-11,2028-11-30
44307721,000497    ,000011,643,VA,2024-12-11,2025-12-11
44307721,000497    ,000011,210,VA,2024-12-11,
44307721,000497    ,000011,213,VA,2024-12-11,
44271298,000359    ,      ,351,VA,2024-12-11,
44307721,000497    ,000011,   ,VA,2024-12-11,
44307870,010099    ,      ,201,VA,2024-12-11,2025-02-21
44305491,000464    ,      ,665,VA,2024-12-11,2029-11-30
44308019,000609    ,      ,222,VA,2024-12-11,2025-04-22
44308093,000603    ,000011,222,VA,2024-12-11,
44308093,000603    ,000011,653,VA,2024-12-11,2028-11-30
44308093,000603    ,000011,643,VA,2024-12-11,2025-12-11
44308093,000603    ,640004,   ,VA,2024-12-11,2025-04-23
44026221,010302    ,      ,201,VA,2024-12-11,
44201127,000551    ,      ,490,VA,2024-12-11,2040-01-05
44287428,010210    ,000011,222,VA,2024-12-11,
44308167,000603    ,000011,222,VA,2024-12-11,
44308465,000665    ,000011,222,VA,2024-12-11,
