CLI,SEXT,DNA,AGE,TCLI,GES,DOU,UTIC,age,client_seniority_days,age_group,total_products,active_products,active_products_ratio,avg_product_duration,std_product_duration,max_product_duration,unique_packs,total_accounts,closed_accounts,closed_accounts_ratio,unique_account_types,Segment Client,Actif/Inactif,District
43575464,M,1983-09-17,505,1,51,2024-01-04,000441    ,41.83436002737851,561,35-45,8.0,9.0,1.0,329.1111111111111,23.045848023258138,366.0,2.0,2.0,2.0,1.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43575538,M,1993-07-31,404,1,43,2024-01-04,000601    ,31.964407939767284,561,25-35,8.0,9.0,1.0,720.3333333333334,614.5895649401585,1430.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43575612,M,2001-08-07,0,1,0,2024-01-04,010249    ,23.94524298425736,561,<25,6.0,8.0,1.0,1202.6666666666667,746.1181765198683,1799.0,3.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43575687,F,2016-11-24,505,1,52,2024-01-04,000464    ,8.646132785763175,561,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43575761,F,2045-02-11,2525,1,251,2024-01-04,010109    ,-19.57015742642026,561,,7.0,8.0,1.0,729.6666666666666,629.8891436858817,1457.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43575761,F,2045-02-11,2525,1,251,2024-01-04,010109    ,-19.57015742642026,561,,7.0,8.0,1.0,729.6666666666666,629.8891436858817,1457.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43575835,F,1997-01-28,2121,1,213,2024-01-04,000475    ,28.468172484599588,561,25-35,3.0,4.0,1.0,1822.0,0.0,1822.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,SIEGE
43575910,F,2000-06-08,2222,1,225,2024-01-04,000527    ,25.1088295687885,561,25-35,8.0,9.0,1.0,450.57142857142856,138.53261606670725,763.0,2.0,2.0,0.0,0.0,2.0,ADULTES HAUTE GAMME,ACTIF,SIEGE
43575984,M,1985-04-22,2020,1,202,2024-01-04,000609    ,40.238193018480494,561,35-45,4.0,5.0,1.0,1215.0,758.5400450866124,1826.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576058,F,1985-01-04,3232,1,322,2024-01-04,000384    ,40.53388090349076,561,35-45,5.0,6.0,1.0,1225.6666666666667,1061.5716336325747,1854.0,2.0,2.0,1.0,0.5,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43576058,F,1985-01-04,3232,1,322,2024-01-04,000384    ,40.53388090349076,561,35-45,5.0,6.0,1.0,1225.6666666666667,1061.5716336325747,1854.0,2.0,2.0,1.0,0.5,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43576133,M,2002-08-06,2121,1,211,2024-01-04,010108    ,22.94866529774127,561,<25,4.0,5.0,1.0,274.25,60.5,365.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576207,F,2074-06-03,1717,1,172,2024-01-04,010112    ,-48.876112251882276,561,,7.0,8.0,1.0,904.0,762.2611101190982,1443.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576281,F,1982-07-25,1212,1,122,2024-01-04,010177    ,42.98151950718686,561,35-45,4.0,5.0,1.0,947.0,1241.6795077635775,1825.0,2.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576356,M,2000-05-05,1212,1,121,2024-01-04,010106    ,25.201916495550993,561,25-35,1.0,1.0,1.0,176.0,0.0,176.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576430,M,1995-04-20,1111,1,111,2024-01-04,010125    ,30.245037645448324,561,25-35,9.0,11.0,1.0,240.36363636363637,122.07642911493825,379.0,2.0,3.0,2.0,0.6666666666666666,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576504, ,,2323,2,231,2024-01-04,000534    ,0.0,561,,4.0,5.0,1.0,908.0,766.5037508062176,1450.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576579,M,1980-09-27,1919,1,193,2024-01-04,010154    ,44.80492813141684,561,35-45,8.0,9.0,1.0,728.0,613.2120351069441,1436.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576653,M,1985-05-21,3232,1,321,2024-01-04,000485    ,40.158795345653665,561,35-45,10.0,11.0,1.0,541.0,619.124650884887,1433.0,2.0,14.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576653,M,1985-05-21,3232,1,321,2024-01-04,000485    ,40.158795345653665,561,35-45,10.0,11.0,1.0,541.0,619.124650884887,1433.0,2.0,14.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43576727,M,1994-10-14,1818,1,181,2024-01-04,000371    ,30.759753593429156,561,25-35,6.0,7.0,1.0,473.0,0.0,473.0,2.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576802,M,2073-03-25,606,1,63,2024-01-04,000652    ,-47.68514715947981,561,,11.0,12.0,1.0,559.8333333333334,470.2788180076439,1435.0,2.0,14.0,6.0,0.42857142857142855,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576876,M,1996-08-22,2727,1,271,2024-01-04,000656    ,28.903490759753595,561,25-35,3.0,4.0,1.0,1640.0,258.8010819142764,1823.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43576876,M,1996-08-22,2727,1,271,2024-01-04,000656    ,28.903490759753595,561,25-35,3.0,4.0,1.0,1640.0,258.8010819142764,1823.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Centre
43576950,M,1998-04-27,707,1,72,2024-01-04,000373    ,27.225188227241617,561,25-35,3.0,4.0,1.0,83.25,40.5,144.0,2.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577025, ,,101,2,11,2024-01-04,000300    ,0.0,561,,5.0,6.0,1.0,724.6666666666666,621.2288896480374,1442.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577099,M,2000-06-19,707,1,73,2024-01-04,000691    ,25.078713210130047,561,25-35,3.0,4.0,1.0,1805.0,0.0,1805.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577173,M,1981-10-09,1818,1,185,2024-01-04,000529    ,43.77275838466804,561,35-45,8.0,8.0,0.8888888888888888,826.5,456.1655401277041,1457.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577248, ,,1111,2,111,2024-01-04,010100    ,0.0,561,,7.0,9.0,1.0,182.88888888888889,95.27256221552516,420.0,2.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577322,M,2007-08-22,1717,1,174,2024-01-04,010113    ,17.905544147843944,561,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43577396,M,2012-07-20,1717,1,174,2024-01-04,010113    ,12.993839835728952,561,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43577471,F,1994-10-04,2121,1,211,2024-01-04,010108    ,30.78713210130048,561,25-35,10.0,11.0,1.0,491.6,552.1361245200318,1442.0,2.0,8.0,0.0,0.0,3.0,PREMIUMS FIRST,ACTIF,SIEGE
43577545, ,,3333,2,330,2024-01-04,010110    ,0.0,561,,7.0,8.0,1.0,1326.3333333333333,911.4616466606444,2178.0,2.0,4.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,SIEGE
43577545, ,,3333,2,330,2024-01-04,010110    ,0.0,561,,7.0,8.0,1.0,1326.3333333333333,911.4616466606444,2178.0,2.0,4.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,District Grand Centre
43577619,M,1993-01-28,1616,1,163,2024-01-04,010099    ,32.46817248459959,561,25-35,7.0,8.0,1.0,905.0,763.6753236814714,1445.0,2.0,10.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577694, ,,1616,3,163,2024-01-04,010099    ,0.0,561,,5.0,6.0,1.0,905.0,763.6753236814714,1445.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43577768,F,2068-08-17,1212,1,121,2024-01-04,010106    ,-43.082819986310746,561,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577842,M,2060-04-25,0,1,4,2024-01-05,010126    ,-34.770704996577685,560,,1.0,1.0,1.0,11.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43577917,M,2058-07-22,1313,1,131,2024-01-05,000625    ,-33.01026694045174,560,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43577991,F,1990-12-28,606,1,62,2024-01-05,010146    ,34.554414784394254,560,25-35,8.0,9.0,1.0,562.0,613.2079582001526,1456.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,SIEGE
43578065,F,1995-11-13,2424,1,242,2024-01-05,000626    ,29.678302532511978,560,25-35,8.0,9.0,1.0,720.3333333333334,614.5895649401585,1430.0,2.0,8.0,0.0,0.0,3.0,ADULTES HAUTE GAMME,ACTIF,SIEGE
43578214,F,1997-06-02,0,1,0,2024-01-05,010249    ,28.125941136208077,560,25-35,5.0,6.0,1.0,904.5,761.5540033379117,1443.0,2.0,2.0,0.0,0.0,2.0,PREMIUMS FIRST,ACTIF,SIEGE
43578288,M,2017-12-20,1717,1,174,2024-01-05,010113    ,7.575633127994524,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43578363,F,2016-06-25,1717,1,174,2024-01-05,010113    ,9.062286105407255,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43578437,M,1989-10-21,2323,1,233,2024-01-05,000657    ,35.73990417522245,560,35-45,3.0,4.0,1.0,909.0,767.9179643685906,1452.0,2.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43578511,M,1985-12-03,606,1,62,2024-01-05,010146    ,39.62217659137577,560,35-45,10.0,11.0,1.0,460.5,490.9960284971763,1435.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43578586, ,,0,2,2,2024-01-05,000682    ,0.0,560,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43578660,M,2012-04-29,1111,1,111,2024-01-05,010100    ,13.218343600273785,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JEUNES ADULTES,INACTIF,SIEGE
43578734,F,1995-08-28,808,1,81,2024-01-05,000554    ,29.88911704312115,560,25-35,3.0,4.0,1.0,913.0,773.574818618083,1460.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43578809,M,1982-03-29,1919,1,193,2024-01-05,010218    ,43.304585900068446,560,35-45,9.0,10.0,1.0,543.5,623.1578184269749,1442.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43578883,M,1981-08-23,3232,1,322,2024-01-05,000384    ,43.90143737166324,560,35-45,10.0,12.0,1.0,796.2,590.460159536611,1449.0,3.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,SIEGE
43578883,M,1981-08-23,3232,1,322,2024-01-05,000384    ,43.90143737166324,560,35-45,10.0,12.0,1.0,796.2,590.460159536611,1449.0,3.0,8.0,0.0,0.0,3.0,ADULTES CLASSE MOYENNE,ACTIF,District Tunis Sud
43578957,M,2009-07-14,1111,1,111,2024-01-05,010100    ,16.01095140314853,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579032,M,2016-01-08,101,1,11,2024-01-05,000455    ,9.52498288843258,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43579106,F,2019-05-13,101,1,11,2024-01-05,000455    ,6.182067077344285,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43579180,F,2074-05-22,2626,1,261,2024-01-05,000630    ,-48.84325804243669,560,,3.0,4.0,1.0,1822.0,0.0,1822.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579180,F,2074-05-22,2626,1,261,2024-01-05,000630    ,-48.84325804243669,560,,3.0,4.0,1.0,1822.0,0.0,1822.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
43579255,F,1990-04-21,2323,1,232,2024-01-05,000459    ,35.24161533196441,560,35-45,7.0,9.0,1.0,615.3333333333334,729.6809805204829,1437.0,3.0,8.0,0.0,0.0,3.0,JEUNES ADULTES,INACTIF,SIEGE
43579329,F,1985-06-09,2323,1,232,2024-01-05,000459    ,40.106776180698155,560,35-45,6.0,8.0,1.0,616.3333333333334,744.7525316058571,1454.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579403,M,1989-04-26,2525,1,251,2024-01-05,010109    ,36.22724161533196,560,35-45,6.0,7.0,1.0,911.0,770.7463914933368,1456.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43579403,M,1989-04-26,2525,1,251,2024-01-05,010109    ,36.22724161533196,560,35-45,6.0,7.0,1.0,911.0,770.7463914933368,1456.0,1.0,3.0,0.0,0.0,3.0,ADULTES HAUTE GAMME,ACTIF,District Tunis Sud
43579478,M,2022-12-16,505,1,52,2024-01-05,000486    ,2.5872689938398357,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43579552, ,,2525,3,251,2024-01-05,010109    ,0.0,560,,5.0,6.0,1.0,911.0,770.7463914933368,1456.0,1.0,9.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579626,F,1988-11-11,2525,1,253,2024-01-05,000594    ,36.681724845995895,560,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579626,F,1988-11-11,2525,1,253,2024-01-05,000594    ,36.681724845995895,560,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43579701,M,2023-10-06,303,1,31,2024-01-05,000618    ,1.782340862422998,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579775,F,2018-10-13,303,1,34,2024-01-05,000473    ,6.76249144421629,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579849,M,1983-07-12,2525,1,252,2024-01-05,000594    ,42.01779603011636,560,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON AFFECTE,NON AFFECTE,SIEGE
43579849,M,1983-07-12,2525,1,252,2024-01-05,000594    ,42.01779603011636,560,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON AFFECTE,NON AFFECTE,District Tunis Sud
43579924,F,1980-01-05,1111,1,111,2024-01-05,010125    ,45.53319644079398,560,45-55,9.0,10.0,1.0,540.0,617.7782773778955,1430.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43579998, ,,2525,3,252,2024-01-05,000594    ,0.0,560,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580072,M,1996-09-19,909,1,92,2024-01-05,000599    ,28.826830937713893,560,25-35,1.0,1.0,1.0,81.0,0.0,81.0,1.0,1.0,1.0,1.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43580147,F,1989-06-02,2828,1,283,2024-01-05,000436    ,36.12594113620808,560,35-45,1.0,1.0,1.0,87.0,0.0,87.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580147,F,1989-06-02,2828,1,283,2024-01-05,000436    ,36.12594113620808,560,35-45,1.0,1.0,1.0,87.0,0.0,87.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
43580221,M,1986-03-31,606,1,62,2024-01-05,000652    ,39.29911019849418,560,35-45,8.0,9.0,1.0,729.0,630.4664939550713,1457.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43580295,F,2001-07-12,3232,1,322,2024-01-05,000384    ,24.016427104722794,560,<25,3.0,4.0,1.0,1819.0,0.0,1819.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580295,F,2001-07-12,3232,1,322,2024-01-05,000384    ,24.016427104722794,560,<25,3.0,4.0,1.0,1819.0,0.0,1819.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43580370,M,1989-03-19,2525,1,253,2024-01-05,000665    ,36.33127994524298,560,35-45,3.0,4.0,1.0,898.0,752.3616151824866,1430.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580370,M,1989-03-19,2525,1,253,2024-01-05,000665    ,36.33127994524298,560,35-45,3.0,4.0,1.0,898.0,752.3616151824866,1430.0,2.0,1.0,0.0,0.0,1.0,ADULTES HAUTE GAMME,ACTIF,District Tunis Sud
43580444,M,1983-12-27,1414,1,141,2024-01-05,010247    ,41.55783709787816,560,35-45,2.0,2.0,1.0,1818.0,0.0,1818.0,1.0,2.0,0.0,0.0,2.0,ADULTES HAUTE GAMME,INACTIF,SIEGE
43580518,M,2000-08-03,505,1,51,2024-01-05,000671    ,24.955509924709105,560,<25,6.0,7.0,1.0,911.0,770.7463914933368,1456.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580593, ,,505,2,51,2024-01-05,000671    ,0.0,560,,7.0,8.0,1.0,911.0,772.1606050557099,1457.0,2.0,3.0,0.0,0.0,2.0,PREMIUMS FIRST,INACTIF,SIEGE
43580667,F,1997-08-23,3030,1,303,2024-01-05,000551    ,27.901437371663246,560,25-35,6.0,7.0,1.0,269.0,0.0,269.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580667,F,1997-08-23,3030,1,303,2024-01-05,000551    ,27.901437371663246,560,25-35,6.0,7.0,1.0,269.0,0.0,269.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
43580741, ,,2727,2,270,2024-01-05,000418    ,0.0,560,,1.0,1.0,1.0,409.0,0.0,409.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580741, ,,2727,2,270,2024-01-05,000418    ,0.0,560,,1.0,1.0,1.0,409.0,0.0,409.0,1.0,1.0,1.0,1.0,1.0,MOYENNE ENTREPRISE,INACTIF,District Grand Centre
43580816,M,2004-01-11,606,1,62,2024-01-05,010146    ,21.516769336071185,560,<25,11.0,12.0,1.0,388.2857142857143,493.87775622641493,1456.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580890,F,2020-08-19,2525,1,253,2024-01-05,000665    ,4.91170431211499,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43580890,F,2020-08-19,2525,1,253,2024-01-05,000665    ,4.91170431211499,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
43580964,F,1977-06-01,1111,1,111,2024-01-05,010100    ,48.12867898699521,560,45-55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43581039,M,1976-02-28,3030,1,300,2024-01-05,000677    ,49.385352498288846,560,45-55,6.0,6.0,1.0,1028.0,818.542607321085,1816.0,1.0,4.0,1.0,0.25,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43581039,M,1976-02-28,3030,1,300,2024-01-05,000677    ,49.385352498288846,560,45-55,6.0,6.0,1.0,1028.0,818.542607321085,1816.0,1.0,4.0,1.0,0.25,3.0,PREMIUMS FIRST,ACTIF,District Tunis Sud
43581113,M,2016-02-28,1111,1,113,2024-01-05,000452    ,9.385352498288844,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43581187,F,2014-08-08,1111,1,113,2024-01-05,000452    ,10.94318959616701,560,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43581262, ,,2626,2,261,2024-01-05,000630    ,0.0,560,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43581262, ,,2626,2,261,2024-01-05,000630    ,0.0,560,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Grand Sud
43581410,M,1989-11-24,707,1,73,2024-01-05,000691    ,35.64681724845996,560,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,SIEGE
43581485,M,1995-11-10,707,1,72,2024-01-05,000373    ,29.686516084873375,560,25-35,8.0,9.0,1.0,637.5,543.6668710402232,1453.0,1.0,2.0,0.0,0.0,2.0,NON AFFECTE,NON AFFECTE,SIEGE
43581559,F,2065-02-26,404,1,43,2024-01-08,000601    ,-39.611225188227245,557,,9.0,10.0,1.0,638.75,546.83353652338,1459.0,2.0,8.0,0.0,0.0,3.0,PREMIUMS ELITE,INACTIF,SIEGE
43581633,M,1996-12-29,2828,1,282,2024-01-08,000623    ,28.550308008213552,557,25-35,4.0,5.0,1.0,432.0,57.15767664977295,465.0,2.0,7.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43581633,M,1996-12-29,2828,1,282,2024-01-08,000623    ,28.550308008213552,557,25-35,4.0,5.0,1.0,432.0,57.15767664977295,465.0,2.0,7.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Nord
43581708,F,1983-06-18,606,1,63,2024-01-08,000652    ,42.08350444900753,557,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JEUNES ADULTES,INACTIF,SIEGE
43581782,F,2069-12-21,1111,1,113,2024-01-08,000452    ,-44.427104722792606,557,,7.0,8.0,1.0,1209.3333333333333,751.7262356292571,1809.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43581856,F,1993-07-31,1212,1,123,2024-01-08,010209    ,31.964407939767284,557,25-35,3.0,4.0,1.0,1826.0,0.0,1826.0,1.0,1.0,0.0,0.0,1.0,ADULTES CLASSE MOYENNE,ACTIF,SIEGE
43581931,M,1979-10-22,1212,1,121,2024-01-08,010208    ,45.738535249828885,557,45-55,3.0,4.0,1.0,908.0,766.5037508062176,1450.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43582005,M,1989-11-13,2424,1,242,2024-01-08,000626    ,35.676933607118414,557,35-45,10.0,11.0,1.0,2376.6666666666665,2727.5098288854374,5867.0,2.0,8.0,0.0,0.0,3.0,NON AFFECTE,NON AFFECTE,SIEGE
43582079,M,1992-08-08,303,1,31,2024-01-08,000618    ,32.941820670773446,557,25-35,6.0,7.0,1.0,909.5,768.6250711497771,1453.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43582154,M,2073-04-25,1212,1,121,2024-01-08,010177    ,-47.7700205338809,557,,6.0,7.0,1.0,429.0,0.0,429.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43582228,F,1996-05-17,3131,1,313,2024-01-08,010104    ,29.169062286105408,557,25-35,12.0,13.0,1.0,472.14285714285717,503.643203260479,1453.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43582228,F,1996-05-17,3131,1,313,2024-01-08,010104    ,29.169062286105408,557,25-35,12.0,13.0,1.0,472.14285714285717,503.643203260479,1453.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Nord Ouest
43582302,M,1975-01-01,1313,1,131,2024-01-08,000552    ,50.54346338124572,557,45-55,1.0,1.0,1.0,357.0,0.0,357.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43582377,M,1984-10-08,3232,1,321,2024-01-08,000485    ,40.77481177275838,557,35-45,6.0,7.0,1.0,925.0,790.5453813665602,1484.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43582377,M,1984-10-08,3232,1,321,2024-01-08,000485    ,40.77481177275838,557,35-45,6.0,7.0,1.0,925.0,790.5453813665602,1484.0,1.0,3.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,ACTIF,District Tunis Sud
43582451,F,2068-08-26,2424,1,243,2024-01-08,000278    ,-43.10746064339494,557,,6.0,7.0,1.0,56.285714285714285,0.48795003647426516,57.0,2.0,2.0,2.0,1.0,2.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
43582525,M,1990-06-20,2121,1,213,2024-01-08,000475    ,35.07734428473648,557,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,SIEGE
43582600,M,1977-07-15,1919,1,193,2024-01-08,010154    ,48.0082135523614,557,45-55,9.0,10.0,1.0,558.25,606.1921450057454,1440.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,SIEGE
